rssi,ts,anchor
-69,17225194.1865110,1007110088
-74,17225194.3959985,1007110049
-72,17225194.7879908,1007110032
-79,17225194.8145406,1007110031
-69,17225194.8528969,1007110043
-58,17225194.9566712,1007110036
-68,17225195.0019922,1007110062
-77,17225195.2327745,1007110052
-48,17225195.2485604,1007110044
-81,17225195.2617462,1007110064
-67,17225195.4217670,1007110089
-76,17225195.4374297,1007110090
-78,17225195.4997544,1007110063
-74,17225195.5694630,1007110066
-74,17225195.5962095,1007110058
-74,17225195.9195008,1007120014
-69,17225196.1397872,1007110047
-64,17225196.1600852,1007110034
-58,17225196.1679187,1007110045
-73,17225196.3713989,1007110065
-72,17225196.4914875,1007110040
-49,17225196.6397164,1007110046
-63,17225196.6498735,1007110035
-57,17225196.6945071,1007110042
-76,17225196.7951417,1007110048
-71,17225196.8273206,1007110037
-65,17225196.8817325,1007110051
-82,17225196.9510968,1007120013
-73,17225197.0288482,1007110060
-80,17225197.0392210,1007110038
-69,17225197.1814206,1007110039
-56,17225197.3552389,1007110044
-64,17225197.4017377,1007110042
-77,17225197.5750370,1007110034
-66,17225197.5832162,1007110051
-70,17225197.6125047,1007110032
-74,17225197.7026863,1007110058
-69,17225197.7813046,1007110061
-54,17225198.0472307,1007110046
-71,17225198.0527875,1007110052
-69,17225198.0587149,1007110035
-71,17225198.1395359,1007110067
-85,17225198.2657120,1007110090
-74,17225198.3889155,1007110066
-72,17225198.4113684,1007110088
-81,17225198.4472425,1007110038
-59,17225198.4704654,1007110050
-71,17225198.4808965,1007110036
-69,17225198.5319989,1007110062
-67,17225198.6167359,1007110049
-73,17225199.0174251,1007110059
-68,17225199.3049681,1007110040
-81,17225199.4987700,1007110064
-68,17225199.6476402,1007110037
-69,17225199.6777256,1007110086
-72,17225199.8024831,1007110033
-79,17225199.8845251,1007110082
-72,17225200.0058694,1007110039
-74,17225200.3048439,1007110048
-79,17225200.3943005,1007110034
-73,17225200.4588797,1007110031
-68,17225200.5057793,1007110043
-58,17225200.5778310,1007110050
-73,17225200.6026926,1007110061
-51,17225200.8786199,1007110044
-60,17225201.0551093,1007110047
-58,17225201.0916014,1007110045
-68,17225201.1214137,1007110051
-73,17225201.2362051,1007110088
-80,17225201.2905872,1007110082
-69,17225201.3580878,1007110062
-63,17225201.4231513,1007110040
-73,17225201.5570576,1007120014
-92,17225201.6246800,1007110042
-75,17225201.9288647,1007110058
-66,17225202.1355743,1007110049
-67,17225202.7101841,1007110036
-70,17225202.8256898,1007110039
-73,17225203.0112886,1007110064
-72,17225203.1747277,1007110037
-67,17225203.2124138,1007110034
-75,17225203.2465572,1007110059
-71,17225203.2505872,1007110032
-73,17225203.3310201,1007110066
-72,17225203.3400519,1007110033
-62,17225203.3918157,1007110050
-82,17225203.4003520,1007110082
-69,17225203.4152386,1007110061
-69,17225203.4213514,1007110065
-64,17225203.5384769,1007110040
-47,17225203.6855619,1007110046
-77,17225203.7862732,1007110085
-69,17225203.8221726,1007110048
-68,17225203.8764710,1007110037
-59,17225203.9047129,1007110045
-72,17225204.0465565,1007110058
-64,17225204.1166945,1007110036
-67,17225204.2351477,1007110039
-67,17225204.3897595,1007110052
-77,17225204.4188185,1007110064
-58,17225204.4452906,1007110042
-75,17225204.7211919,1007110043
-72,17225204.7829721,1007110060
-55,17225205.0952289,1007110044
-78,17225205.3199451,1007110090
-75,17225205.3997188,1007110031
